transaction_id,timestamp,user_id,user_role,transaction_type,electricity_quantity,price_per_mwh,total_cost,latency_ms,security_level,encryption_method,zt_authentication,network_slice_id,transaction_status
TXN5127,2025-02-14 10:32:29,U8633,Authority,N/A,0.0,0.0,0.0,22,Medium,RSA,1,Slice_C,Failed
TXN1848,2025-02-14 10:30:18,U5262,Supplier,Buy,65.37,32.74,2140.21,8,High,TDKE,1,Slice_A,Pending
TXN5911,2025-02-14 10:56:10,U7660,Authority,N/A,0.0,0.0,0.0,10,Low,RSA,0,Slice_A,Pending
TXN7538,2025-02-14 10:31:08,U3551,Authority,N/A,0.0,0.0,0.0,5,Medium,RSA,1,Slice_B,Pending
TXN1088,2025-02-14 10:48:35,U6578,Supplier,Buy,30.13,33.16,999.11,8,Low,RSA,0,Slice_A,Pending
TXN6970,2025-02-14 10:33:24,U1710,Supplier,Sell,55.75,34.46,1921.14,7,High,TDKE,1,Slice_A,Pending
TXN3889,2025-02-14 10:37:56,U8682,Authority,N/A,0.0,0.0,0.0,12,Medium,RSA,1,Slice_B,Failed
TXN6861,2025-02-14 10:29:37,U5148,Dealer,Sell,41.28,37.57,1550.89,24,Low,AES,0,Slice_C,Pending
TXN5651,2025-02-14 10:32:11,U2337,Supplier,Sell,82.14,38.79,3186.21,8,Medium,RSA,1,Slice_B,Pending
TXN5550,2025-02-14 10:35:52,U7462,Dealer,Sell,86.17,36.57,3151.24,18,High,TDKE,1,Slice_A,Failed
TXN1192,2025-02-14 10:17:23,U5655,Dealer,Sell,76.28,32.28,2462.32,15,Low,AES,0,Slice_A,Success
TXN7829,2025-02-14 10:45:41,U8719,Dealer,Sell,66.46,30.24,2009.75,27,Low,RSA,0,Slice_B,Success
TXN1318,2025-02-14 10:02:09,U8505,Authority,N/A,0.0,0.0,0.0,11,Medium,AES,1,Slice_B,Success
TXN8862,2025-02-14 10:18:51,U3520,Authority,N/A,0.0,0.0,0.0,7,High,TDKE,1,Slice_C,Success
TXN5026,2025-02-14 10:13:42,U1969,Authority,N/A,0.0,0.0,0.0,14,High,TDKE,1,Slice_C,Success
TXN2962,2025-02-14 10:51:31,U9988,Dealer,Sell,88.69,33.52,2972.89,11,Medium,RSA,1,Slice_A,Success
TXN7844,2025-02-14 10:01:12,U1402,Dealer,Sell,66.93,37.33,2498.5,13,Medium,RSA,1,Slice_A,Failed
TXN5220,2025-02-14 10:08:55,U1482,Supplier,Buy,87.74,32.94,2890.16,22,Medium,AES,1,Slice_C,Success
TXN3635,2025-02-14 10:51:13,U3346,Supplier,Buy,80.04,34.29,2744.57,30,Medium,AES,1,Slice_A,Success
TXN6138,2025-02-14 10:12:55,U9819,Supplier,Buy,31.03,31.74,984.89,16,High,TDKE,1,Slice_B,Pending
TXN2893,2025-02-14 10:26:43,U2028,Authority,N/A,0.0,0.0,0.0,15,Low,RSA,0,Slice_B,Pending
TXN3480,2025-02-14 10:12:56,U1246,Authority,N/A,0.0,0.0,0.0,14,Medium,AES,1,Slice_C,Pending
TXN1610,2025-02-14 10:30:19,U2147,Dealer,Buy,55.26,32.0,1768.32,25,Low,RSA,0,Slice_A,Pending
TXN8145,2025-02-14 10:16:50,U6912,Supplier,Sell,45.97,35.36,1625.5,22,Low,RSA,0,Slice_B,Failed
TXN8505,2025-02-14 10:27:55,U3919,Dealer,Sell,97.31,38.26,3723.08,27,Low,RSA,0,Slice_C,Pending
TXN8936,2025-02-14 10:14:28,U8464,Dealer,Buy,19.77,35.97,711.13,17,High,TDKE,1,Slice_B,Pending
TXN4283,2025-02-14 10:09:27,U7896,Supplier,Buy,53.26,38.0,2023.88,10,Medium,RSA,1,Slice_A,Pending
TXN6727,2025-02-14 10:37:47,U9328,Supplier,Buy,21.18,31.81,673.74,23,Low,AES,0,Slice_C,Success
TXN1162,2025-02-14 10:07:26,U1918,Dealer,Sell,32.08,39.6,1270.37,26,High,TDKE,1,Slice_A,Failed
TXN2673,2025-02-14 10:41:05,U1493,Supplier,Buy,61.07,32.72,1998.21,29,Low,AES,0,Slice_B,Success
TXN4480,2025-02-14 10:41:00,U1596,Supplier,Buy,50.74,34.75,1763.22,7,Low,RSA,0,Slice_A,Failed
TXN8966,2025-02-14 10:03:15,U4104,Supplier,Sell,14.95,33.72,504.11,29,Low,AES,0,Slice_C,Success
TXN3808,2025-02-14 10:17:04,U5131,Supplier,Sell,66.52,38.22,2542.39,24,Low,RSA,0,Slice_B,Success
TXN3438,2025-02-14 10:22:08,U9034,Supplier,Buy,10.86,38.57,418.87,9,High,TDKE,1,Slice_B,Pending
TXN4356,2025-02-14 10:34:41,U3625,Dealer,Buy,25.17,32.16,809.47,6,High,TDKE,1,Slice_C,Success
TXN9996,2025-02-14 10:52:55,U7290,Authority,N/A,0.0,0.0,0.0,21,High,TDKE,1,Slice_A,Pending
TXN8638,2025-02-14 10:11:48,U5045,Supplier,Sell,19.04,35.97,684.87,14,High,TDKE,1,Slice_B,Success
TXN5633,2025-02-14 10:33:29,U6367,Supplier,Buy,62.78,35.58,2233.71,9,High,TDKE,1,Slice_B,Pending
TXN4430,2025-02-14 10:04:49,U9713,Authority,N/A,0.0,0.0,0.0,27,Low,RSA,0,Slice_B,Pending
TXN7394,2025-02-14 10:40:56,U1693,Supplier,Buy,40.23,31.99,1286.96,14,Medium,AES,1,Slice_B,Failed
TXN9635,2025-02-14 10:03:59,U2743,Supplier,Sell,17.75,39.62,703.25,28,Medium,RSA,1,Slice_B,Pending
TXN1649,2025-02-14 10:27:00,U6934,Dealer,Buy,23.1,33.7,778.47,28,Medium,AES,1,Slice_B,Success
TXN8723,2025-02-14 10:30:57,U2801,Supplier,Buy,17.32,39.91,691.24,15,Medium,AES,1,Slice_B,Failed
TXN2406,2025-02-14 10:13:03,U8248,Dealer,Buy,73.86,38.91,2873.89,23,Low,RSA,0,Slice_C,Failed
TXN3446,2025-02-14 10:53:46,U3514,Authority,N/A,0.0,0.0,0.0,8,High,TDKE,1,Slice_C,Failed
TXN1695,2025-02-14 10:30:07,U8308,Authority,N/A,0.0,0.0,0.0,16,Low,RSA,0,Slice_C,Failed
TXN2403,2025-02-14 10:46:18,U3855,Authority,N/A,0.0,0.0,0.0,23,Low,AES,0,Slice_A,Pending
TXN8104,2025-02-14 10:57:00,U8028,Dealer,Buy,97.34,38.7,3767.06,13,Medium,RSA,1,Slice_A,Pending
TXN5496,2025-02-14 10:28:48,U2374,Authority,N/A,0.0,0.0,0.0,17,High,TDKE,1,Slice_B,Failed
TXN1854,2025-02-14 10:04:33,U9719,Supplier,Buy,40.38,32.37,1307.1,6,Low,AES,0,Slice_C,Pending
TXN9752,2025-02-14 10:52:56,U7652,Dealer,Buy,72.8,38.55,2806.44,5,Low,RSA,0,Slice_B,Pending
TXN1332,2025-02-14 10:15:47,U5934,Authority,N/A,0.0,0.0,0.0,19,High,TDKE,1,Slice_A,Failed
TXN3149,2025-02-14 10:26:59,U4130,Supplier,Sell,70.51,37.91,2673.03,17,High,TDKE,1,Slice_A,Failed
TXN6692,2025-02-14 10:02:57,U8335,Supplier,Sell,49.19,30.94,1521.94,22,Low,AES,0,Slice_C,Failed
TXN4549,2025-02-14 10:50:46,U6229,Authority,N/A,0.0,0.0,0.0,12,High,TDKE,1,Slice_A,Pending
TXN9307,2025-02-14 10:53:28,U5173,Authority,N/A,0.0,0.0,0.0,19,High,TDKE,1,Slice_B,Success
TXN3103,2025-02-14 10:24:40,U8919,Supplier,Buy,19.3,30.77,593.86,14,Low,AES,0,Slice_A,Pending
TXN3915,2025-02-14 10:36:38,U8475,Supplier,Sell,49.79,39.06,1944.8,8,Low,AES,0,Slice_A,Success
TXN8620,2025-02-14 10:26:13,U7317,Dealer,Buy,49.61,30.92,1533.94,9,Medium,AES,1,Slice_B,Pending
TXN1601,2025-02-14 10:42:19,U9408,Authority,N/A,0.0,0.0,0.0,16,Medium,AES,1,Slice_A,Success
TXN4307,2025-02-14 10:20:21,U2997,Dealer,Buy,31.81,33.12,1053.55,15,High,TDKE,1,Slice_C,Success
TXN2812,2025-02-14 10:43:21,U8795,Supplier,Buy,23.0,34.33,789.59,23,Low,AES,0,Slice_A,Pending
TXN8813,2025-02-14 10:52:59,U2472,Dealer,Sell,85.04,34.44,2928.78,21,Low,RSA,0,Slice_A,Pending
TXN3382,2025-02-14 10:36:55,U1974,Supplier,Buy,65.63,33.82,2219.61,22,High,TDKE,1,Slice_B,Failed
TXN2219,2025-02-14 10:33:36,U4048,Authority,N/A,0.0,0.0,0.0,20,High,TDKE,1,Slice_A,Success
TXN2513,2025-02-14 10:46:27,U6365,Authority,N/A,0.0,0.0,0.0,21,High,TDKE,1,Slice_B,Success
TXN9827,2025-02-14 10:19:54,U4487,Supplier,Buy,18.42,37.33,687.62,10,High,TDKE,1,Slice_C,Failed
TXN3997,2025-02-14 10:36:42,U9602,Authority,N/A,0.0,0.0,0.0,30,High,TDKE,1,Slice_C,Success
TXN5249,2025-02-14 10:23:52,U6089,Supplier,Buy,68.06,33.2,2259.59,14,High,TDKE,1,Slice_A,Success
TXN2529,2025-02-14 10:10:30,U6254,Authority,N/A,0.0,0.0,0.0,27,Medium,RSA,1,Slice_A,Success
TXN5524,2025-02-14 10:19:56,U4526,Authority,N/A,0.0,0.0,0.0,24,High,TDKE,1,Slice_A,Success
TXN8643,2025-02-14 10:35:07,U2799,Dealer,Sell,75.15,30.3,2277.05,22,Low,RSA,0,Slice_C,Failed
TXN1862,2025-02-14 10:50:48,U9857,Authority,N/A,0.0,0.0,0.0,28,High,TDKE,1,Slice_B,Failed
TXN8558,2025-02-14 10:10:58,U4998,Dealer,Sell,62.64,33.72,2112.22,28,High,TDKE,1,Slice_B,Success
TXN9405,2025-02-14 10:25:31,U2031,Supplier,Buy,35.98,32.12,1155.68,18,Medium,RSA,1,Slice_A,Pending
TXN5714,2025-02-14 10:45:49,U1099,Authority,N/A,0.0,0.0,0.0,14,Medium,AES,1,Slice_B,Pending
TXN7017,2025-02-14 10:21:47,U7715,Dealer,Sell,60.01,30.39,1823.7,21,Medium,AES,1,Slice_C,Pending
TXN2468,2025-02-14 10:15:29,U1142,Dealer,Sell,27.01,30.35,819.75,18,High,TDKE,1,Slice_A,Failed
TXN3693,2025-02-14 10:25:44,U3438,Authority,N/A,0.0,0.0,0.0,30,High,TDKE,1,Slice_B,Success
TXN9900,2025-02-14 10:52:27,U2822,Supplier,Sell,63.43,34.43,2183.89,14,High,TDKE,1,Slice_A,Pending
TXN9692,2025-02-14 10:48:47,U9220,Supplier,Buy,50.76,35.63,1808.58,5,Low,RSA,0,Slice_B,Pending
TXN6704,2025-02-14 10:10:41,U4228,Dealer,Buy,85.18,36.92,3144.85,15,Low,AES,0,Slice_A,Success
TXN4729,2025-02-14 10:11:24,U1092,Dealer,Buy,77.83,37.05,2883.6,30,Medium,AES,1,Slice_B,Success
TXN6810,2025-02-14 10:46:48,U9300,Dealer,Buy,17.53,31.67,555.18,7,Medium,AES,1,Slice_A,Success
TXN9854,2025-02-14 10:55:48,U1004,Authority,N/A,0.0,0.0,0.0,24,Low,RSA,0,Slice_A,Pending
TXN7671,2025-02-14 10:54:44,U7105,Authority,N/A,0.0,0.0,0.0,30,Low,AES,0,Slice_B,Pending
TXN2538,2025-02-14 10:48:31,U5429,Dealer,Buy,59.36,30.98,1838.97,26,Medium,AES,1,Slice_C,Failed
TXN7428,2025-02-14 10:00:46,U7593,Authority,N/A,0.0,0.0,0.0,23,High,TDKE,1,Slice_A,Pending
TXN6028,2025-02-14 10:17:53,U9063,Authority,N/A,0.0,0.0,0.0,5,Medium,RSA,1,Slice_C,Failed
TXN6441,2025-02-14 10:11:48,U3274,Supplier,Sell,69.46,36.47,2533.21,23,Medium,RSA,1,Slice_A,Failed
TXN2980,2025-02-14 10:25:49,U1487,Dealer,Sell,45.56,32.89,1498.47,27,Medium,RSA,1,Slice_C,Failed
TXN8610,2025-02-14 10:01:48,U2195,Supplier,Buy,93.35,33.48,3125.36,29,Medium,AES,1,Slice_B,Pending
TXN2805,2025-02-14 10:43:19,U8101,Supplier,Sell,30.03,32.77,984.08,15,Medium,RSA,1,Slice_B,Failed
TXN9406,2025-02-14 10:46:31,U2035,Authority,N/A,0.0,0.0,0.0,25,Medium,AES,1,Slice_A,Failed
TXN5922,2025-02-14 10:51:41,U4426,Dealer,Sell,10.79,35.36,381.53,25,Medium,AES,1,Slice_A,Success
TXN8613,2025-02-14 10:17:44,U9392,Authority,N/A,0.0,0.0,0.0,27,High,TDKE,1,Slice_B,Success
TXN7888,2025-02-14 10:50:52,U9685,Supplier,Buy,92.15,30.25,2787.54,18,Low,RSA,0,Slice_A,Pending
TXN4171,2025-02-14 10:09:59,U2054,Authority,N/A,0.0,0.0,0.0,19,Medium,RSA,1,Slice_B,Pending
TXN4385,2025-02-14 10:43:04,U9697,Dealer,Sell,46.8,30.46,1425.53,29,Low,RSA,0,Slice_C,Pending
TXN2503,2025-02-14 10:55:06,U8192,Authority,N/A,0.0,0.0,0.0,18,Low,AES,0,Slice_A,Failed
TXN2908,2025-02-14 10:01:28,U3132,Authority,N/A,0.0,0.0,0.0,6,Low,RSA,0,Slice_C,Pending
TXN1533,2025-02-14 10:11:57,U9726,Authority,N/A,0.0,0.0,0.0,23,High,TDKE,1,Slice_B,Pending
TXN1293,2025-02-14 10:02:53,U5081,Dealer,Buy,57.88,34.57,2000.91,22,High,TDKE,1,Slice_B,Failed
TXN5441,2025-02-14 10:59:05,U3306,Dealer,Buy,56.11,36.41,2042.97,16,High,TDKE,1,Slice_A,Pending
TXN9165,2025-02-14 10:19:59,U9568,Supplier,Buy,26.18,37.51,982.01,12,Medium,AES,1,Slice_A,Failed
TXN7357,2025-02-14 10:40:10,U1870,Authority,N/A,0.0,0.0,0.0,24,Medium,AES,1,Slice_B,Success
TXN3817,2025-02-14 10:44:47,U9199,Supplier,Sell,85.82,34.92,2996.83,19,Low,RSA,0,Slice_B,Failed
TXN5168,2025-02-14 10:50:57,U1011,Authority,N/A,0.0,0.0,0.0,16,High,TDKE,1,Slice_A,Failed
TXN7831,2025-02-14 10:05:53,U9649,Dealer,Sell,23.26,37.82,879.69,5,Medium,RSA,1,Slice_B,Pending
TXN9343,2025-02-14 10:10:52,U8148,Supplier,Buy,57.1,38.19,2180.65,14,High,TDKE,1,Slice_C,Failed
TXN8553,2025-02-14 10:34:13,U7595,Authority,N/A,0.0,0.0,0.0,6,Medium,AES,1,Slice_C,Failed
TXN9027,2025-02-14 10:34:53,U3651,Supplier,Sell,89.92,36.91,3318.95,27,Medium,AES,1,Slice_C,Pending
TXN5729,2025-02-14 10:08:26,U6956,Supplier,Buy,52.76,31.7,1672.49,23,Medium,RSA,1,Slice_A,Failed
TXN3245,2025-02-14 10:24:33,U8956,Supplier,Sell,39.9,33.36,1331.06,7,Medium,RSA,1,Slice_B,Failed
TXN9283,2025-02-14 10:15:39,U2067,Supplier,Buy,98.99,35.95,3558.69,24,Medium,AES,1,Slice_A,Success
TXN9873,2025-02-14 10:39:21,U4883,Dealer,Sell,99.88,32.49,3245.1,15,Low,RSA,0,Slice_B,Pending
TXN9911,2025-02-14 10:14:14,U4787,Authority,N/A,0.0,0.0,0.0,21,Low,AES,0,Slice_B,Pending
TXN2783,2025-02-14 10:41:13,U2699,Supplier,Sell,25.61,39.45,1010.31,21,Low,RSA,0,Slice_C,Pending
TXN6376,2025-02-14 10:45:30,U7739,Supplier,Sell,19.11,38.85,742.42,19,Low,RSA,0,Slice_C,Success
TXN5918,2025-02-14 10:58:24,U1747,Authority,N/A,0.0,0.0,0.0,19,Low,RSA,0,Slice_C,Pending
TXN2770,2025-02-14 10:54:13,U5039,Authority,N/A,0.0,0.0,0.0,29,Low,AES,0,Slice_B,Pending
TXN5258,2025-02-14 10:45:25,U6964,Dealer,Buy,36.74,38.63,1419.27,22,Medium,AES,1,Slice_A,Failed
TXN8030,2025-02-14 10:02:28,U4172,Dealer,Sell,94.91,36.56,3469.91,24,Low,RSA,0,Slice_A,Pending
TXN4810,2025-02-14 10:57:20,U5530,Authority,N/A,0.0,0.0,0.0,17,High,TDKE,1,Slice_B,Failed
TXN8019,2025-02-14 10:21:50,U9934,Authority,N/A,0.0,0.0,0.0,20,Low,AES,0,Slice_B,Success
TXN5207,2025-02-14 10:37:49,U7447,Authority,N/A,0.0,0.0,0.0,28,High,TDKE,1,Slice_C,Failed
TXN5335,2025-02-14 10:04:52,U4273,Supplier,Buy,49.82,34.71,1729.25,12,Low,AES,0,Slice_A,Success
TXN5581,2025-02-14 10:04:31,U2837,Authority,N/A,0.0,0.0,0.0,9,Medium,AES,1,Slice_B,Failed
TXN1709,2025-02-14 10:53:06,U7364,Authority,N/A,0.0,0.0,0.0,10,Low,AES,0,Slice_B,Failed
TXN8226,2025-02-14 10:28:38,U5478,Authority,N/A,0.0,0.0,0.0,17,Medium,AES,1,Slice_B,Pending
TXN5889,2025-02-14 10:11:31,U1002,Supplier,Buy,68.26,35.33,2411.63,5,High,TDKE,1,Slice_A,Failed
TXN3491,2025-02-14 10:28:33,U1064,Authority,N/A,0.0,0.0,0.0,17,High,TDKE,1,Slice_A,Success
TXN2992,2025-02-14 10:41:59,U1128,Supplier,Sell,89.46,37.5,3354.75,24,High,TDKE,1,Slice_C,Success
TXN6044,2025-02-14 10:11:08,U5029,Dealer,Sell,76.22,38.45,2930.66,12,Low,RSA,0,Slice_B,Pending
TXN6057,2025-02-14 10:23:07,U1585,Authority,N/A,0.0,0.0,0.0,25,Medium,AES,1,Slice_C,Pending
TXN5809,2025-02-14 10:54:54,U3413,Authority,N/A,0.0,0.0,0.0,16,Low,AES,0,Slice_A,Success
TXN3728,2025-02-14 10:04:16,U4730,Authority,N/A,0.0,0.0,0.0,25,Medium,AES,1,Slice_A,Pending
TXN7773,2025-02-14 10:17:53,U5069,Supplier,Buy,23.68,34.2,809.86,8,Low,AES,0,Slice_C,Pending
TXN1655,2025-02-14 10:08:29,U6615,Supplier,Sell,37.54,30.85,1158.11,18,Medium,AES,1,Slice_A,Pending
TXN6334,2025-02-14 10:49:36,U9430,Supplier,Sell,53.19,30.79,1637.72,25,Low,AES,0,Slice_B,Failed
TXN2603,2025-02-14 10:33:42,U6275,Supplier,Buy,70.47,36.37,2562.99,22,High,TDKE,1,Slice_B,Failed
TXN2917,2025-02-14 10:24:59,U6380,Authority,N/A,0.0,0.0,0.0,5,High,TDKE,1,Slice_C,Pending
TXN6493,2025-02-14 10:59:42,U8458,Dealer,Buy,35.38,30.16,1067.06,8,Medium,AES,1,Slice_C,Success
TXN8501,2025-02-14 10:22:48,U2484,Dealer,Buy,57.45,34.21,1965.36,7,High,TDKE,1,Slice_A,Failed
TXN9451,2025-02-14 10:14:20,U6556,Supplier,Sell,13.23,34.2,452.47,8,Medium,AES,1,Slice_C,Failed
TXN7063,2025-02-14 10:56:09,U5868,Dealer,Sell,72.4,33.25,2407.3,9,Medium,AES,1,Slice_B,Success
TXN5925,2025-02-14 10:10:36,U1471,Authority,N/A,0.0,0.0,0.0,17,Medium,RSA,1,Slice_C,Failed
TXN5592,2025-02-14 10:18:45,U1059,Authority,N/A,0.0,0.0,0.0,5,Low,RSA,0,Slice_C,Failed
TXN3550,2025-02-14 10:44:41,U9493,Dealer,Buy,68.03,37.97,2583.1,30,Low,RSA,0,Slice_A,Success
TXN9268,2025-02-14 10:16:03,U8843,Supplier,Buy,69.14,33.39,2308.58,22,Low,AES,0,Slice_A,Failed
TXN6497,2025-02-14 10:16:38,U5945,Authority,N/A,0.0,0.0,0.0,7,High,TDKE,1,Slice_A,Pending
TXN4682,2025-02-14 10:40:46,U9938,Authority,N/A,0.0,0.0,0.0,18,Medium,AES,1,Slice_B,Pending
TXN5227,2025-02-14 10:40:29,U8952,Dealer,Sell,40.52,33.19,1344.86,16,High,TDKE,1,Slice_C,Failed
TXN3790,2025-02-14 10:10:38,U4950,Authority,N/A,0.0,0.0,0.0,28,Medium,AES,1,Slice_C,Success
TXN8305,2025-02-14 10:02:16,U9230,Authority,N/A,0.0,0.0,0.0,23,Medium,RSA,1,Slice_B,Success
TXN9620,2025-02-14 10:09:50,U8012,Supplier,Buy,60.36,34.41,2076.99,23,Low,RSA,0,Slice_B,Failed
TXN1720,2025-02-14 10:31:47,U2122,Dealer,Sell,20.97,32.31,677.54,14,Medium,AES,1,Slice_C,Failed
TXN4588,2025-02-14 10:13:52,U9201,Supplier,Buy,33.85,35.04,1186.1,10,High,TDKE,1,Slice_B,Success
TXN7145,2025-02-14 10:10:14,U9603,Supplier,Sell,90.46,37.96,3433.86,22,High,TDKE,1,Slice_A,Failed
TXN5226,2025-02-14 10:57:34,U7101,Supplier,Sell,57.53,34.59,1989.96,22,Medium,AES,1,Slice_B,Success
TXN8511,2025-02-14 10:20:35,U6129,Dealer,Buy,40.0,32.93,1317.2,7,Low,RSA,0,Slice_C,Success
TXN1304,2025-02-14 10:44:37,U1632,Dealer,Buy,10.1,30.52,308.25,15,Low,AES,0,Slice_C,Pending
TXN6317,2025-02-14 10:06:41,U8598,Authority,N/A,0.0,0.0,0.0,10,Low,RSA,0,Slice_A,Success
TXN5576,2025-02-14 10:42:37,U6011,Authority,N/A,0.0,0.0,0.0,20,Low,AES,0,Slice_B,Success
TXN1683,2025-02-14 10:10:04,U9277,Supplier,Sell,68.08,37.33,2541.43,10,Low,AES,0,Slice_B,Pending
TXN2648,2025-02-14 10:31:47,U3744,Supplier,Buy,17.51,35.7,625.11,11,Low,RSA,0,Slice_A,Success
TXN8937,2025-02-14 10:46:02,U3147,Authority,N/A,0.0,0.0,0.0,22,High,TDKE,1,Slice_B,Success
TXN8104,2025-02-14 10:41:26,U7224,Supplier,Sell,80.28,35.46,2846.73,23,Medium,AES,1,Slice_A,Pending
TXN4169,2025-02-14 10:13:29,U3192,Dealer,Buy,46.71,31.76,1483.51,27,Low,AES,0,Slice_B,Success
TXN8478,2025-02-14 10:19:24,U4553,Supplier,Sell,44.61,32.11,1432.43,30,High,TDKE,1,Slice_C,Pending
TXN5351,2025-02-14 10:47:57,U5026,Supplier,Buy,88.34,30.52,2696.14,30,Medium,AES,1,Slice_A,Pending
TXN1907,2025-02-14 10:55:40,U1084,Supplier,Buy,60.33,32.11,1937.2,27,Medium,RSA,1,Slice_A,Success
TXN8402,2025-02-14 10:55:20,U4819,Supplier,Buy,64.73,38.84,2514.11,25,Medium,AES,1,Slice_B,Failed
TXN3653,2025-02-14 10:29:04,U2112,Supplier,Sell,17.53,38.48,674.55,7,Low,AES,0,Slice_C,Success
TXN9311,2025-02-14 10:30:49,U1524,Dealer,Buy,16.1,32.18,518.1,29,Low,AES,0,Slice_A,Failed
TXN3788,2025-02-14 10:14:13,U3539,Dealer,Sell,84.79,32.8,2781.11,26,Low,RSA,0,Slice_B,Success
TXN3630,2025-02-14 10:09:59,U8653,Supplier,Buy,96.84,38.38,3716.72,22,Medium,RSA,1,Slice_A,Pending
TXN7608,2025-02-14 10:19:50,U5728,Authority,N/A,0.0,0.0,0.0,26,High,TDKE,1,Slice_A,Pending
TXN1615,2025-02-14 10:33:42,U9014,Dealer,Buy,94.44,33.71,3183.57,23,Low,AES,0,Slice_C,Success
TXN5043,2025-02-14 10:06:00,U3866,Authority,N/A,0.0,0.0,0.0,24,Low,RSA,0,Slice_A,Success
TXN9324,2025-02-14 10:50:29,U8042,Authority,N/A,0.0,0.0,0.0,26,High,TDKE,1,Slice_B,Pending
TXN3087,2025-02-14 10:13:37,U2232,Dealer,Buy,43.94,31.4,1379.72,29,Medium,RSA,1,Slice_C,Failed
TXN5600,2025-02-14 10:26:59,U7581,Authority,N/A,0.0,0.0,0.0,20,Medium,RSA,1,Slice_C,Pending
TXN6604,2025-02-14 10:01:38,U6944,Supplier,Sell,69.12,35.69,2466.89,12,Medium,AES,1,Slice_B,Pending
TXN9213,2025-02-14 10:09:36,U6224,Authority,N/A,0.0,0.0,0.0,5,Low,RSA,0,Slice_C,Success
TXN2299,2025-02-14 10:24:36,U6018,Authority,N/A,0.0,0.0,0.0,13,Medium,RSA,1,Slice_C,Success
TXN5852,2025-02-14 10:28:52,U7077,Dealer,Sell,85.91,33.41,2870.25,25,High,TDKE,1,Slice_A,Failed
TXN1380,2025-02-14 10:44:39,U4738,Authority,N/A,0.0,0.0,0.0,9,Medium,AES,1,Slice_A,Failed
TXN8863,2025-02-14 10:44:11,U5741,Authority,N/A,0.0,0.0,0.0,5,Medium,RSA,1,Slice_C,Pending
TXN8366,2025-02-14 10:45:41,U4238,Dealer,Sell,24.67,31.0,764.77,22,Low,RSA,0,Slice_B,Success
TXN2394,2025-02-14 10:03:32,U8320,Supplier,Buy,99.26,31.64,3140.59,21,Medium,RSA,1,Slice_C,Failed
TXN6632,2025-02-14 10:16:38,U6975,Authority,N/A,0.0,0.0,0.0,26,Low,AES,0,Slice_C,Failed
TXN6803,2025-02-14 10:55:55,U8614,Authority,N/A,0.0,0.0,0.0,8,Low,RSA,0,Slice_A,Success
TXN5351,2025-02-14 10:35:31,U7557,Authority,N/A,0.0,0.0,0.0,22,High,TDKE,1,Slice_C,Success
TXN6854,2025-02-14 10:23:32,U2977,Authority,N/A,0.0,0.0,0.0,16,High,TDKE,1,Slice_A,Failed
TXN5015,2025-02-14 10:17:13,U7621,Supplier,Sell,31.24,35.06,1095.27,22,High,TDKE,1,Slice_B,Failed
TXN1064,2025-02-14 10:36:05,U2506,Dealer,Sell,79.43,31.28,2484.57,20,Low,RSA,0,Slice_B,Success
TXN1672,2025-02-14 10:05:28,U2997,Dealer,Sell,49.16,39.15,1924.61,18,High,TDKE,1,Slice_C,Success
TXN2067,2025-02-14 10:01:47,U9350,Supplier,Sell,40.69,37.02,1506.34,25,High,TDKE,1,Slice_C,Failed
TXN4674,2025-02-14 10:56:53,U9482,Dealer,Buy,32.5,31.04,1008.8,14,Medium,RSA,1,Slice_B,Failed
TXN7525,2025-02-14 10:18:51,U9981,Supplier,Sell,17.84,33.32,594.43,8,High,TDKE,1,Slice_A,Pending
TXN6243,2025-02-14 10:11:29,U8258,Authority,N/A,0.0,0.0,0.0,30,High,TDKE,1,Slice_B,Failed
TXN4323,2025-02-14 10:50:27,U1131,Supplier,Buy,70.62,30.98,2187.81,29,High,TDKE,1,Slice_A,Failed
TXN8295,2025-02-14 10:59:55,U6311,Dealer,Buy,16.55,30.03,497.0,18,Low,AES,0,Slice_B,Success
TXN6584,2025-02-14 10:47:56,U6655,Authority,N/A,0.0,0.0,0.0,24,Low,RSA,0,Slice_A,Pending
TXN8819,2025-02-14 10:30:09,U3564,Dealer,Sell,44.39,32.89,1459.99,30,High,TDKE,1,Slice_B,Success
TXN6250,2025-02-14 10:38:29,U6606,Dealer,Sell,42.36,34.55,1463.54,29,Medium,AES,1,Slice_C,Failed
TXN1508,2025-02-14 10:34:15,U4187,Supplier,Buy,38.87,33.48,1301.37,18,High,TDKE,1,Slice_B,Failed
TXN9765,2025-02-14 10:40:50,U4293,Supplier,Sell,11.57,33.06,382.5,8,Low,AES,0,Slice_A,Pending
TXN1451,2025-02-14 10:51:12,U4914,Supplier,Sell,74.39,33.52,2493.55,27,Medium,RSA,1,Slice_A,Failed
TXN1707,2025-02-14 10:24:34,U3294,Supplier,Buy,27.06,38.95,1053.99,16,Medium,AES,1,Slice_B,Pending
TXN8736,2025-02-14 10:32:55,U1917,Dealer,Sell,25.49,38.18,973.21,5,Medium,RSA,1,Slice_C,Pending
TXN4537,2025-02-14 10:22:59,U9424,Authority,N/A,0.0,0.0,0.0,11,Low,RSA,0,Slice_C,Failed
TXN5353,2025-02-14 10:30:33,U2837,Authority,N/A,0.0,0.0,0.0,26,Medium,RSA,1,Slice_B,Failed
